Title,url,year
Semion Ovsiannikov & Karin Kakun - All-Stars Jack&Jill - Budafest 2018,https://www.youtube.com//watch?v=rVXp1z-i8ZM,2018
The Open 2018 - Rising Star - Joel Torgeson and Katie Smiley-Oyen - 3rd Place,https://www.youtube.com//watch?v=13uYDPS9ZDs,2018
The Open 2018   1st Place Winners   Classic Finals   Gary McIntyre and Susan Kirklin,https://www.youtube.com//watch?v=89CSL9jBD4g,2018
"The US Open 2018, Rising Star Division, Raymond Byun and Taylor Banfield",https://www.youtube.com//watch?v=qfdIZazUGfA,2018
"WCS International Rally 2018, Salt Flats, Salt Lake City, Utah",https://www.youtube.com//watch?v=kVYksFKQk3g,2018
Chicago Classic 2018 Classic Hugo Miguez & Stacy Kay,https://www.youtube.com//watch?v=hwMUJVavfb0,2018
Showcase Philippe & Flore Berne The Open 2018,https://www.youtube.com//watch?v=wMK_ZbHUe0g,2018
Myles & Tessa Showcase West Coast Swing 2018,https://www.youtube.com//watch?v=srL0NAd1GYI,2018
"Robert Royston & Laureen Baldovi ""Fever"" US Open 2018",https://www.youtube.com//watch?v=bJLjV-YUUUU,2018
Liberty Swing 2018 Classic Ken Rutland & Bryn Anderson,https://www.youtube.com//watch?v=r4HcXvCg0t0,2018
RCS 2018 Invitational Strictly - Andrew Slac & Brandi Guild,https://www.youtube.com//watch?v=YNbVX8iuUbs,2018
The Open 2018 Showcase Glenn Ball and Florencia Diaz,https://www.youtube.com//watch?v=0iAfDs8mDbg,2018
"WCS International Rally 2018 - Bonneville Salt Flats International Speedway, Salt Lake City, Utah",https://www.youtube.com//watch?v=UAb8psVzIUk,2018
"Jordan Frisbee & Tatiana Mollmann, Austin 2018",https://www.youtube.com//watch?v=6O1oJmuq0Oc,2018
Joanna Meinl & Edwin Li - US Open Swing Dance Championships 2018 - 1st Place Sophisticated Swing,https://www.youtube.com//watch?v=d_gSJ39Tkko,2018
Legends of Dance SwingDiego 2018 Carlito and Laureen,https://www.youtube.com//watch?v=5m1x_lxD37Y,2018
Myran Webb & Leilani Chase Kauakahi - 2018 WCS Young Adult / Juniors Routine,https://www.youtube.com//watch?v=nUbtlQSHTwk,2018
WEST COAST SWING SHOWCASE 5th place -  Kadu Pires and Larissa Thayane (US OPEN SWING 2018),https://www.youtube.com//watch?v=EJqdRUOWDPA,2018
The Open 2018   Jordan & Tatiana Routine,https://www.youtube.com//watch?v=PIJt14MVA8Y,2018
West Coast Swing Rising Star: The Open Swing Dance Championship 2018: Steven James & Shelley Saxena,https://www.youtube.com//watch?v=ncrzpiUx_Aw,2018
MADjam 2018 Classic Ryan Crutcher & Mia Primavera,https://www.youtube.com//watch?v=sARZQGQQiUc,2018
J'Em - Jakub Jakoubek & Emeline Rochefeuille - Classic - The Open 2018,https://www.youtube.com//watch?v=ZRTOc6tuBIg,2018
Jordan Frisbee & Melissa Rutz - 1st Place - 2017 Boogie by the Bay (BbB) Champions Strictly Swing,https://www.youtube.com//watch?v=WWUg4uDyV8E,2017
Jack & Jill O'Rama 2017 Strictly Swing A 2nd Place - Kris Swearingen & Brandi Guild,https://www.youtube.com//watch?v=Wd_Bfdgsn6A,2017
FOWCS 2017   Classic   Quentin Emmanuel Delage & Carole Mordelles,https://www.youtube.com//watch?v=PK7upzh2vGs,2017
2017 Rising Star - Philipp Wolff & Jany Dudukina - The Open,https://www.youtube.com//watch?v=2aA2ypzqaeY,2017
Jakub Jakoubek & Emeline Rochefeuille - Classic Division - UK Champs 2017,https://www.youtube.com//watch?v=O9INFpN9rDw,2017
"Joanna Meinl & Edwin Li - Classic Division, 2017-07-29 Swingtime in the Rickies",https://www.youtube.com//watch?v=yeqvNV8svYc,2017
2017 DSLQ Quentin & carole,https://www.youtube.com//watch?v=eujxiCrkHs8,2017
2017 Exhibition - Jordan and Tatiana Showcase - The Open,https://www.youtube.com//watch?v=qTv5FUY7UVw,2017
Quentin & Carole - Showtime West Coast Swing @ SWOB 2017,https://www.youtube.com//watch?v=9GNl4CGU8HQ,2017
Alpha Vo & Jen Malcolm - 7th Place Showcase The Open 2017,https://www.youtube.com//watch?v=7uHzwsosd2w,2017
Surprise dance when Jordan Frisbee draws Tatiana Mollmann | West Coast Swing (Sweden 2017),https://www.youtube.com//watch?v=L--9LSCG6QQ,2017
Jakub Jakoubek & Emeline Rochefeuille - Classic - US Open 2017,https://www.youtube.com//watch?v=7AiBoFsD7Ko,2017
Madjam 2017 Showcase Glenn Ball & Patty Vo,https://www.youtube.com//watch?v=asExHt9Tusc,2017
The Open 2017   Showcase   Glenn Ball & Kellese Key,https://www.youtube.com//watch?v=w-HsC6enar8,2017
2017 Classic - Gary McIntyre & Susan Kirklin - The Open,https://www.youtube.com//watch?v=ocy4UNtDjT0,2017
Jesse Dickson & Lannie Sullivan - The US Open 2017,https://www.youtube.com//watch?v=dgq-8PA1gnQ,2017
Liberty Swing 2017 Rising Star Katia Grigoriants & Sasha Drebitko,https://www.youtube.com//watch?v=o6_EwfZuUjg,2017
Grand Nationals 2017 Rising Star 1st place winners,https://www.youtube.com//watch?v=wbBBFJgJvEI,2017
Boogie by the Bay 2017 - Tony Schubert & Larisa Tingle Schubert - Classic,https://www.youtube.com//watch?v=no7-7z95isw,2017
"Bryn Anderson & Thibault Ramirez, Jack & Jill O'Rama 2017",https://www.youtube.com//watch?v=9XXyNDK0bBY,2017
Liberty Swing 2017 Classic PJ Turner & Tashina Beckmann,https://www.youtube.com//watch?v=yCctq1_PepE,2017
Semion Ovsiannikov & Maria Elizarova US Open 2017 West Coast Swing Routine in the Classic Division,https://www.youtube.com//watch?v=cBWIMaVPHws,2017
Hugo Miguez & Stacy Kay 5th Place Classic Division - US Open 2017,https://www.youtube.com//watch?v=twJQjGKWx7Y,2017
Edwin Li & Joanna Meinl - US Open Swing Dance 2017,https://www.youtube.com//watch?v=O-WnKr1StQg,2017
Ben Morris & Victoria Henk - US Open 2017 Classic 2nd Place,https://www.youtube.com//watch?v=UHzymnw0R0E,2017
2017 Wild Wild Westie Rising Star Routine 1st Place - John Penu and Ariel Penu,https://www.youtube.com//watch?v=Dk6TJU4HAis,2017
"Bryn Anderson & Tony Schubert, Swingtacular 2017",https://www.youtube.com//watch?v=oIOc7zFCees,2017
Olivier & Virginie - Démo West Coast Swing @ SWOB 2017,https://www.youtube.com//watch?v=JZtUX36MrI4,2017
2017 US Open Swing Championship - Rising Star Division - Brunno & Paula,https://www.youtube.com//watch?v=WfW6pIyEMlM,2017
MADjam 2017 Classic Gary McIntyre & Susan Kirklin,https://www.youtube.com//watch?v=AFJ-kM0NLU0,2017
Edwin Li & Joanna Meinl - 2017 Boogie by the Bay (BbB) Classic Division - IN 4K,https://www.youtube.com//watch?v=KQVqn7RROMg,2017
Diego Borges & Jessica Pacheco - US Open 2017 Classic,https://www.youtube.com//watch?v=CQGFKs21EK4,2017
Za Thomaier & Jenna Shimek  - 1st Place - 2017 Boogie by the Bay (BbB) Rising Star Division - IN 4K,https://www.youtube.com//watch?v=-Mys-qvpM2s,2017
"Jesse Dickson & Lannie Sullivan
Allstar Strictly Finals -  Desert City Swing 2017",https://www.youtube.com//watch?v=gW9JKZapyEk,2017
Raw Con WCS Team Routine 2017 by Ben & Jen,https://www.youtube.com//watch?v=EcTGVjzUFcU,2017
Jerome & Bonnie Subey Showcase US Open 2017,https://www.youtube.com//watch?v=j20V55UFJ5U,2017
Madjam 2017 Showcase Benji Schwimmer & Nicole Clonch,https://www.youtube.com//watch?v=Jh0Z4RgAsRk,2017
Liberty Swing 2017 Pro Am Spotlight Laurissa Stokes with Lemery Rollins,https://www.youtube.com//watch?v=PXljp3ZzAy8,2017
Ben Morris & Tara Trafzer - SwingCouver 2017 Champions Strictly 3rd Place,https://www.youtube.com//watch?v=5EuHmtYBNl8,2017
Jordan Frisbee & Torri Smith-Zzaoui - 3rd Place - 2017 Boogie by the Bay (BbB) Champions Jack & Jill,https://www.youtube.com//watch?v=-KXz5vxpRg8,2017
MADjam 2017 Classic PJ Turner & Tashina Beckmann,https://www.youtube.com//watch?v=6TXXxjZPyNk,2017
US Open Rising Star 2017   Austin Scharnhorst and Kali Casas 3rd place,https://www.youtube.com//watch?v=ofxliaMrrMI,2017
FOWCS 2017   Classic   Stanley Seguy & Maina Vila Cobarsi,https://www.youtube.com//watch?v=OUULhVQXKt4,2017
2017 Pro Am Leaders - Leo Lorenzo & Blandine Iche - The Open,https://www.youtube.com//watch?v=6gFuifGN9v4,2017
Stanley Seguy & Maïna Vila Cobarsi - Rising Star - US Open 2017,https://www.youtube.com//watch?v=HNhG-NWC0MU,2017
John Kirkconnell & Alyssa Glanville - NZ Open 2017 Pro Demo,https://www.youtube.com//watch?v=SFPMn5SDd9s,2017
Ken Rutland & Bryn Anderson - 2nd Place - 2017 Boogie by the Bay (BbB) Rising Star Division - IN 4K,https://www.youtube.com//watch?v=qRR6ExbEO5c,2017
Jesse Lopez & Patty Vo 2017 US Open,https://www.youtube.com//watch?v=i-vU5MJou_g,2017
2017 Showcase - Benji Schimmer & Nicole Clonch - The Open,https://www.youtube.com//watch?v=oc5bfb_gtWc,2017
2017 Summer Hummer Champions Strictly Kyle Redd & Tatiana Mollmann,https://www.youtube.com//watch?v=o-Os5QvTtvw,2017
Ben Morris & Emeline Rochefeuille - Swing and Snow 2017 Pro Show,https://www.youtube.com//watch?v=etC6q0TMG9g,2017
WestZoukTime 2017 - Kadu Pires & Larissa Thayane - US Open 2016 WCS Show,https://www.youtube.com//watch?v=SGa5p2NNQu4,"2016, 2017"
"Bruno + Brenda - Dutch International Zouk Congress 2016 - ""We Won't""",https://www.youtube.com//watch?v=4FrYLnGx2Bs,2016
Ben Morris & Victoria Henk - US Open 2016 Classic Division 1st Place,https://www.youtube.com//watch?v=ub2hBlBGhWc,2016
Russian Open WCS 2016  Rising Star Routines  Ivan Brykalov & Masha Sukharenko,https://www.youtube.com//watch?v=D8FEIK8NOpo,2016
Ben Morris & Brandi Guild - Palm Springs New Years 2016 Champions Jack & Jill 2nd Place,https://www.youtube.com//watch?v=v6QD8P6BOOs,2016
2016   Young Adult   Ryan Boz & Alexis Garrish   US Open,https://www.youtube.com//watch?v=cNmNHF7aHIY,2016
Russian Open WCS 2016  Rising Star Routines  Vladimir Leonov & Jane Dudukina,https://www.youtube.com//watch?v=g85gcPL65N0,2016
Benji Schwimmer & Nicole Clonch — US Open 2016 Showcase,https://www.youtube.com//watch?v=V1_f6pGcqH0,2016
Christopher Dumond and Victoria Henk - Halloween Swingthing 2016 - 1st Place,https://www.youtube.com//watch?v=loDYwf9aDvY,2016
MADjam 2016 Rising Star   Joel & Amanda Gorman,https://www.youtube.com//watch?v=ARFENp3sW5U,2016
Alpha Vo & Jen Malcolm - US OPEN 2016 - 1st place RISING STAR Champions,https://www.youtube.com//watch?v=Vc9sqiLaiFs,2016
Boogie 2016   Rising Star   Michelle Crozier & Shanna Porcari,https://www.youtube.com//watch?v=8gHx_Tr7btI,2016
US Open 2016 - Gary McIntyre & Susan Kirklin Classic routine,https://www.youtube.com//watch?v=r3deap3PIQs,2016
Maxime Zzaoui & Torri Smith - Marry Me - West Coast Swing UK workshop weekend 2016,https://www.youtube.com//watch?v=Ixp_N0Obe1w,2016
Russian Open WCS 2016  Rising Star Routines  Andrew Navolotsky & Olga Khvan,https://www.youtube.com//watch?v=jcHytYuCQtA,2016
MADjam 2016 Classic   Christopher Dumond & Tara Trafzer,https://www.youtube.com//watch?v=jcajZlO_Dpk,2016
Myles & Tessa Showcase 1st Place Seattle Easter Swing 2016,https://www.youtube.com//watch?v=wLBCe30zYGo,2016
Russian Open WCS 2016  Rising Star Routines  Vitaliy Zakharov & Ilmira Galieva,https://www.youtube.com//watch?v=q0MqcF7Z24k,2016
Glenn Ball & Patty Vo - US open 2016 - Showcase,https://www.youtube.com//watch?v=VNCNOmSL8-w,2016
Russian Open WCS 2016  Rising Star Routines  Konstantin Baranov & Maria Slivenko,https://www.youtube.com//watch?v=_TDO5p0N0P8,2016
Christopher Dumond and Tara Trafzer - Classic Prelims US Open 2016,https://www.youtube.com//watch?v=6w-ur71vJp4,2016
Russian Open WCS 2016  Rising Star Routines  Alexandr Mikitin & Elena Tsvetova,https://www.youtube.com//watch?v=pGAOelv3BLc,2016
Samir Zutshi and Brandi Guild - 4th Place Champions Jack and Jill - Jack and Jill O'Rama 2016,https://www.youtube.com//watch?v=sHSe2hQYCTU,2016
Jason Wayne & Jennifer DeLuca - 2016 Boogie by the Bay (BbB) WCS Dance Champions Jack & Jill - 4K,https://www.youtube.com//watch?v=LYvlmp5Oo5o,2016
Swing Fling 2016 Open Swing Jesse Dickson & Lannie Sullivan,https://www.youtube.com//watch?v=dfQC0aZaTCY,2016
THE OPEN 2016 - Classic - Larisa Tingle & Tony Schubert,https://www.youtube.com//watch?v=VxcvmbQ8sZk,2016
Benji Schwimmer & Lemery Rollins - 1st Place - 2016 Boogie by the Bay (BbB) Champions J&J - 4K,https://www.youtube.com//watch?v=2zfMDA8XsiU,2016
Russian Open WCS 2016 Rising Star Routines Andrey Shenaev & Galina Scherbakova,https://www.youtube.com//watch?v=_DWMrcIvF5Q,2016
Diego Borges & Jessica Pacheco - US Open 2016,https://www.youtube.com//watch?v=rUhv9rwFsaI,2016
Christopher Dumond and Tara Trafzer - Classic Finals US Open 2016 - 5th Place,https://www.youtube.com//watch?v=zNh9SyCiyMs,2016
Stephen White & Sonya Dessureault US Open Classic Final 2016,https://www.youtube.com//watch?v=LRKNjLey4E0,2016
2016 Swingtacular Rising Star Routine - Raymond Byun and Loren Azzoff,https://www.youtube.com//watch?v=z97PFLYTh9g,2016
Russian Open WCS 2016  Rising Star Routines  Dmitriy Ustinov & Olga Sobur,https://www.youtube.com//watch?v=A3rK6yv1fos,2016
Russian Open WCS 2016  Rising Star Routines  Artem Dmitriev & Mikhalina Malinovskaya,https://www.youtube.com//watch?v=9ngU6-mJW3M,2016
Liberty Swing 2016 Champions Strictly Swing Kyle Redd & Torri Smith,https://www.youtube.com//watch?v=59dvzm5QxYc,2016
Semion Ovsiannikov & Maria Elizarova — US Open 2016 Classic Finals,https://www.youtube.com//watch?v=DScUNFe2OLU,2016
Sean McKeever & Torri Smith - 2015 Boogie by the Bay (BbB) Champions Strictly Swing - HD,https://www.youtube.com//watch?v=L28_i5RZnNo,2015
Robert Royston & Sarah Van Drake West Coast Swing Palm Springs New Years 2015 16,https://www.youtube.com//watch?v=m-oQ1HC-Ihk,2015
PJ Turner & Tashina Beckmann US OPEN 2015 - Classic Finals,https://www.youtube.com//watch?v=_E0u-P-AE1I,2015
Russian Open 2015  Rising Stars rouines  Artem Dmitriev & Lyudmila Konygina,https://www.youtube.com//watch?v=t7p9Sz88wAU,2015
Russian Open 2015 Rising Stars routines Alexey Vorotnikov & Anna Novinskaya,https://www.youtube.com//watch?v=3MWLmG7VzAA,2015
2015 Classic Champions - Jordan & Tatiana - US Open,https://www.youtube.com//watch?v=lNxT5ABRl8s,2015
Sean McKeever & Jessica Cox Capital Swing 2015 Champion Strictly Winners,https://www.youtube.com//watch?v=udqBB0R5SPI,2015
Russian Open 2015  Rising Stars rouines  Ivan Brykalov & Masha Sukharenko,https://www.youtube.com//watch?v=3-iYZAWSaxA,2015
2015 Strictly WCS Champions - Jordan Frisbee & Torri Smith - US Open,https://www.youtube.com//watch?v=2tsdrCkfgmk,2015
US OPEN 2015   Classic   Tony Schubert & Larisa Tingle,https://www.youtube.com//watch?v=qKTaKauVPVU,2015
Ben Morris & Jennifer DeLuca 2015 Capital Swing Classic Winners,https://www.youtube.com//watch?v=3WyPtoOg6VQ,2015
Russian Open 2015  Rising Stars rouines  Michael Zhukov & Olga Khvan,https://www.youtube.com//watch?v=0rok3VCXRpM,2015
"Bryn Anderson & Jason Wayne, Jackpot Final, Jack & Jill O'Rama 2015",https://www.youtube.com//watch?v=h4eZoLA4yJY,2015
Russian Open 2015  Rising Stars rouines  Maksim Anisimov & Elena Shabalova,https://www.youtube.com//watch?v=ARmUujisbVQ,2015
Brady Stanton & Kara Frenzel BotB Invitational Throwdown 2015,https://www.youtube.com//watch?v=q9P3pm4fkH8,2015
Parker Dearborn & Melissa Rutz | Showcase | City of Angels 2015,https://www.youtube.com//watch?v=xk_ZtAzjQWQ,2015
STOLE THE SHOW - Jordan Frisbee & Tatiana Mollmann | West Coast Swing Dance (US Open 2015),https://www.youtube.com//watch?v=7jg-sWOrnyc,2015
MADjam 2015 Classic Jordan Frisbee & Tatiana Mollmann,https://www.youtube.com//watch?v=iWg2hNYYuJw,2015
2015 Showcase Champions - Benji & Nicole - US Open,https://www.youtube.com//watch?v=FSH8MMIxaSw,2015
Jordan Frisbee & Lemery Rollins — SwingDiego 2015,https://www.youtube.com//watch?v=gS0MbQm7d_A,2015
Benji Schwimmer & Nicole Clonch // US Open Swing Dance Championships 2015,https://www.youtube.com//watch?v=xkX2kxF6Rw8,2015
Russian Open 2015  Rising Stars rouines  Dmitry Sorokin & Maria Slivenko,https://www.youtube.com//watch?v=CAu3AvzljDw,2015
MADjam 2015 Showcase Robert & Nicola Royston,https://www.youtube.com//watch?v=0BD4GYIn1Rs,2015
Kris Swearingen & Rebecca Ludwick — SwingDiego 2015,https://www.youtube.com//watch?v=AQPnkeJss04,2015
MADjam 2015 Rising Star Joel Gorman & Amanda Gorman,https://www.youtube.com//watch?v=yBevsBUrDUc,2015
Quentin Delage & Carole Mordelles - Demo WCS - Noël 2015,https://www.youtube.com//watch?v=fCbSoI4k65o,2015
Russian Open 2015  Rising Stars rouines  Andrew Navolotsky & Oxana Alexandrovich,https://www.youtube.com//watch?v=zvE9yspFnLA,2015
2015 Rising Star Champions - Jesse Lopez & Hailee Lopez - US Open,https://www.youtube.com//watch?v=dN0l_Rds78o,2015
You & I Both & Jason Mraz - Kyle Redd & Sarah Vann Drake  2015 US Open,https://www.youtube.com//watch?v=b9RzR_0UBqs,2015
Ben Morris & Victoria Henk - US Open 2015 Classic Division 2nd Place,https://www.youtube.com//watch?v=YEK1prH7emg,2015
Jordan Frisbee - Jessica Cox - Midwest Westie Fest 2014 Pro Show,https://www.youtube.com//watch?v=2_IX7pBj5YA,2014
8th place Routine - Classic US Open WCS 2014 - PJ Turner & Tashina Beckmann,https://www.youtube.com//watch?v=t8sntSgvQOc,2014
2014 Showcase Champions - Benji Schwimmer & Torri Smith - US Open,https://www.youtube.com//watch?v=E9rQcjn0LoM,2014
4th place Routine - Classic US Open WCS 2014 - Gary McIntyre & Susan Kirklin,https://www.youtube.com//watch?v=FFXpAScNITY,2014
Jordan Frisbee and Tatiana Mollmann - US Open - Classic Division 2014,https://www.youtube.com//watch?v=fcUFGbmwxIs,2014
Lura Johnson & Greg Scott WCS Pro-Am Routine at Hollywood Ballroom - 2/21/2014,https://www.youtube.com//watch?v=tpomen-W1iU,2014
3rd place Routine - Classic US Open WCS 2014 - Ben McHenry & Cameo Cross,https://www.youtube.com//watch?v=zw544hOvN5w,2014
"Jesse & Hailee Lopez - 2nd Place Cabaret Division, 2014 US Open",https://www.youtube.com//watch?v=Q5rQV6QQjXE,2014
Benji Schwimmer & Torri Smith US Open 2014,https://www.youtube.com//watch?v=ihJBz4__2I8,2014
2014 Classic Champions - Jordan Frisbee & Tatiana Mollmann - US Open,https://www.youtube.com//watch?v=nVAzflHzE1Q,2014
7th place Routine - Classic US Open WCS 2014 - Maxence Martin & Virginie Grondin,https://www.youtube.com//watch?v=Vt6TD9DbgaE,2014
2014 Austin Swing Dance Championship - Barry & Tasha Pro-Am Routine,https://www.youtube.com//watch?v=fSSuDJb8mK4,2014
"Brennar and Autumn Carolina Shag, Grand Nationals 2014",https://www.youtube.com//watch?v=8l5pczCZw04,2014
Hugo Miguez & Lindsay Harris Novice Pro-Am Routine Miami Dance Magic 2014,https://www.youtube.com//watch?v=JB4ehembOSE,2014
5th place Routine   Showcase US Open 2014   Gregory Scott & Lemery Rollins,https://www.youtube.com//watch?v=v-521H52Prg,2014
Kristopher Swearingen and Rebecca Ludwick US Open 2014 Classic Finals,https://www.youtube.com//watch?v=QkNOdQd2HB0,2014
1st place Routine - Classic US Open WCS 2014 - Jordan Frisbee & Tatiana Mollmann,https://www.youtube.com//watch?v=jn0nPk3oro8,2014
FOWCS 2014 - The Show - Olivier Massart & Maxime Zzaoui,https://www.youtube.com//watch?v=ObpjmDkIE-s,2014
FOWCS 2014 - Young Adults - John Ribeiro-Santos & Alison Duchatel,https://www.youtube.com//watch?v=XTynh2TEzFU,2014
Parker Dearborn & Melissa Rutz - 2nd Place - 2014 Boogie by the Bay Showcase Division,https://www.youtube.com//watch?v=jf9g4vdCPrY,2014
Maxence Martin & Virginie Grondin - 2014 US Open Classic Division,https://www.youtube.com//watch?v=VFGelelIrqM,2014
11th place Routine - Classic US Open WCS 2014 - Kristopher Swearingen & Rebecca Ludwick,https://www.youtube.com//watch?v=jLtxUOmp-vI,2014
Diego Borges & Jessica Pacheco U S Open 2014 Showcase,https://www.youtube.com//watch?v=t0f-IJPCfIA,2014
Lee Easton & Fabienne Henshall - Classic Finals - 2014 US Open Swing Dance Championships,https://www.youtube.com//watch?v=fUbMn-M_WYo,2014
12th place Routine - Classic US Open WCS 2014 - Demetre Souliotes & Kristen Humphrey,https://www.youtube.com//watch?v=95L5ofi_1ME,2014
10th place Routine - Classic US Open WCS 2014 - Lee Easton & Fabienne Henshall,https://www.youtube.com//watch?v=ynCSoWHfxWw,2014
Ben Morris & Jessica Cox - Halloween Swingthing 2014 Champions Scary Strictly Swing,https://www.youtube.com//watch?v=AkjVa8_64hk,2014
Maxence Martin & Emeline Rochefeuille - EMAX Concept 2014 - WCS choreographic workshop at the SWOB,https://www.youtube.com//watch?v=2JClCEC_0I0,2014
Parker Dearborn & Melissa Rutz Showcase 2014 US Open Swing Dance Championships,https://www.youtube.com//watch?v=e3MkLMQg58c,2014
2nd place Routine - Classic US Open WCS 2014 - Kyle Redd & Sarah Vann Drake,https://www.youtube.com//watch?v=amYf7W4gBlI,2014
6th place Routine - Classic US Open WCS 2014 - Ronnie DeBenedetta & Brandi Tobias,https://www.youtube.com//watch?v=kk1XA33CnK0,2014
Maxence Martin & Torri Smith - 4th Place - 2014 Boogie by the Bay - WCS Champions Jack & Jill,https://www.youtube.com//watch?v=78Ha_IJvQBI,2014
Jordan Frisbee e Tatiana Mollmann U.S Open 2014,https://www.youtube.com//watch?v=juH1MsgjVt4,2014
2014 SDA - Mixed Pro-AM Routine... Corey & Heather,https://www.youtube.com//watch?v=AIJbK6nCgp0,2014
2014 Young America Champions - Nathan Frazier & Lauren Glaub - US Open,https://www.youtube.com//watch?v=H2CVrgfnBnc,2014
5th place Routine - Classic US Open WCS 2014 - Diego Borges & Kellese Key,https://www.youtube.com//watch?v=iEupymUuAL0,2014
Ben McHenry and Cameo Cross 3rd Place Classic US Open Swing Dance Championships 2014,https://www.youtube.com//watch?v=S8R3VU0bgdQ,2014
9th place Routine - Classic US Open WCS 2014 - Sean McKeever & Courtney Adair,https://www.youtube.com//watch?v=DwdnsIcGq30,2014
MADjam 2014 Classic Gary McIntyre & Susan Kirklin,https://www.youtube.com//watch?v=U8v9lE7MWyY,2014
Benji Schwimmer & Torri Smith - US Open WCS 2013 - 1st Place Showcase Division,https://www.youtube.com//watch?v=FIUZrjcUgrI,2013
"Swingsation 2013 - Arjay Centeno, Double Trouble Demo",https://www.youtube.com//watch?v=CGxwMwcT5rg,2013
DCSX 2013 Invitational J&J Arjay Centeno & Trendlyon Veal,https://www.youtube.com//watch?v=3kzcSs5UpkE,2013
Ben Morris & Melissa Rutz - 2013 City of Angels Swing Classic 2nd Place,https://www.youtube.com//watch?v=PYYSosBphbM,2013
"Ben Morris and Jessica Cox - 2013 Halloween Swingthing Champions ""Scary"" Strictly Swing 1st Place",https://www.youtube.com//watch?v=YLsKL5kOFNU,2013
Myles and Tessa 2nd Place US Open Showcase 2013,https://www.youtube.com//watch?v=dUGJaDRY7Z8,2013
2013  Sophisticated  Champions - Barry Jones & Patty Vo  - US Open Swing Dance Championships,https://www.youtube.com//watch?v=rrpNr-YhrNQ,2013
2013 Ceroc Ball - 'Can't Hold Us' West Coast Swing Routine,https://www.youtube.com//watch?v=vNtarTMmBIA,2013
MADjam 2013 Classic Jordan Frisbee & Tatiana Mollmann-Bennett,https://www.youtube.com//watch?v=9F5rfm9_rFk,2013
Michael Kielbasa & Patty Vo Performance - Swingsation 2013,https://www.youtube.com//watch?v=J6OKqJJO_UM,2013
Joshua & Lindsey 2013 US Open Classic Division - 6,https://www.youtube.com//watch?v=6P15eVEhnZA,2013
DCSX 2013 Invitational J&J Markus Smith & Deborah Szekely,https://www.youtube.com//watch?v=XW3yrbEBaPY,2013
Swing Diego 2013 Ben Morris & Jennifer Deluca,https://www.youtube.com//watch?v=wdjJ5r-G-o0,2013
2013 Teams  Champions - Go Dance Swing Team - US Open Swing Dance Championships,https://www.youtube.com//watch?v=trWTHqGePZI,2013
"Maxence Martin, Mary Ann Nunez and Myles Munroe, teachers' impro dance at the Hungarian Open 2013",https://www.youtube.com//watch?v=fDyLWdwPhiU,2013
MADjam 2013 Showcase Robert & Nicola Royston,https://www.youtube.com//watch?v=DHTl-UfH56U,2013
MADjam 2013 Champions J&J Jordan Frisbee & Tatiana Mollmann,https://www.youtube.com//watch?v=Cy1OvZUmhJc,2013
Americas Classic 2013 Classic 1st Place,https://www.youtube.com//watch?v=GUxWUozQrAc,2013
Miguel de Sousa & Yenni Setiawan - 2013 U.S. Open Classic Routine Preview - HD,https://www.youtube.com//watch?v=Hy57SxzOgEw,2013
Melisa Melissa Rutz and Benji Schwimmer dancing at Liberty Swing 2013  Champion J&J,https://www.youtube.com//watch?v=ua81OF4AqMo,2013
2013 Young Adult  Champions - Christopher Dumond & Nicole Clonch - US Open Swing Dance Championships,https://www.youtube.com//watch?v=XA3UBj-ZeKw,2013
MADjam 2013 Classic Joshua Sturgeon & Lindsey Nastos,https://www.youtube.com//watch?v=3Qzqw-wLNOw,2013
Jordan Frisbee e Tatiana Mollmann Us Open 2013,https://www.youtube.com//watch?v=58lLv_KV26w,2013
Ben Morris and Jennifer Deluca Swingdiego 2013 Classic Division Finals,https://www.youtube.com//watch?v=gotUV0-HYcY,2013
Zachary Skinner and Hannah Clonch  US Open 2013,https://www.youtube.com//watch?v=q0UumRWC8lg,2013
Gary McIntyre and Susan Kirklin Classic US Open 2013,https://www.youtube.com//watch?v=x2L9KCLBbj0,2013
Michael Kielbasa & Melissa Rutz - 1st Place - 2013 SF Dance Sensation - WCS Dance Champions Inv J&J,https://www.youtube.com//watch?v=PqawqAO8mmI,2013
American Classic 2013 -  Masters Div - 1st Place - Dave & Judy Megaffin,https://www.youtube.com//watch?v=g1oND7yFjRY,2013
2013 Classic Champions - Jordan & Tatiana - US Open Swing Dance Championships,https://www.youtube.com//watch?v=rHD6oFaEASE,2013
Ben Morris & Melissa Rutz - 2nd Place - 2013 SF Dance Sensation - WCS Champions Strictly Swing HD,https://www.youtube.com//watch?v=zf7wHzABz0w,2013
2013 SHOWCASE Champions  - Benji Schwimmer and Torri Smith - US Open Swing Dance Championships,https://www.youtube.com//watch?v=17qGBc2Ii6k,2013
Chip and Michelle at Americas Classic Rising Star division 2013,https://www.youtube.com//watch?v=5mvDVGj-Wk0,2013
Robert and Nicola Royston Showcase US Open 2013,https://www.youtube.com//watch?v=xOBUMfoB55A,2013
Melissa Rutz and Benji Schwimmer at Liberty 2013 Classic Division,https://www.youtube.com//watch?v=FnI6nIBe9LE,2013
Ben Morris and Jennifer Deluca - 2013 US Open Classic Division Finals,https://www.youtube.com//watch?v=msUJj-9GYJs,2013
MADjam 2013 Rising Star 9 Tze Ming Wee & Dalena Lee,https://www.youtube.com//watch?v=rc-8YQD7JgU,2013
